Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Region,State,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost,Payment_Mode
ORD-008385,2023-09-21,CUST-0425,Joseph Thomas,Consumer,East,Connecticut,PROD-0014,Office Supplies,Labels,Eco Marker 789,1050.56,6,0.1,14.03,291.04,Net Banking
ORD-008386,2021-12-20,CUST-0067,Mary Smith,Home Office,North,Ohio,PROD-0090,Furniture,Chairs,Smart Chair 476,1930.99,2,0.4,-172.11,33.21,UPI
ORD-008387,2022-06-12,CUST-0085,Jessica Williams,Consumer,West,Oregon,PROD-0167,Technology,Accessories,Ultra Monitor 758,4132.82,4,0.3,-184.53,65.79,Card
ORD-008388,2022-02-11,CUST-0053,Sarah Miller,Consumer,East,Connecticut,PROD-0194,Office Supplies,Labels,Smart Notebook 427,88.93,4,0.0,30.14,152.69,Card
ORD-008389,2022-02-23,CUST-0121,Michael Harris,Home Office,East,Connecticut,PROD-0007,Technology,Copiers,Pro Speaker 407,6322.26,3,0.0,2120.29,60.44,Cash
ORD-008390,2022-12-21,CUST-0178,David White,Corporate,South,Virginia,PROD-0008,Technology,Accessories,Smart Monitor 281,2824.1,5,0.5,-147.89,210.31,Card
ORD-008391,2023-05-23,CUST-0025,Patricia Taylor,Home Office,South,Georgia,PROD-0109,Office Supplies,Art,Pro Pen Set 384,354.58,7,0.0,115.42,175.19,Card
ORD-008392,2022-08-23,CUST-0222,Jessica Moore,Home Office,East,Massachusetts,PROD-0180,Office Supplies,Paper,Elite Pen Set 100,72.85,3,0.3,3.32,83.13,Cash
ORD-008393,2022-07-18,CUST-0321,Mary Thomas,Home Office,South,Florida,PROD-0060,Furniture,Tables,Smart Desk 981,2145.25,8,0.2,73.07,120.43,Card
ORD-008394,2023-09-18,CUST-0286,Richard White,Corporate,South,Georgia,PROD-0016,Technology,Accessories,Eco Camera 908,2821.81,1,0.0,953.7,45.21,Card
ORD-008395,2023-03-08,CUST-0120,John Martin,Consumer,West,Washington,PROD-0084,Technology,Machines,Ultra Camera 539,4131.29,5,0.0,442.01,108.66,Card
ORD-008396,2023-05-22,CUST-0459,Richard Harris,Consumer,South,Georgia,PROD-0167,Technology,Accessories,Ultra Monitor 758,17030.94,8,0.1,-151.35,264.43,UPI
ORD-008397,2021-07-31,CUST-0368,Linda Jones,Consumer,South,North Carolina,PROD-0025,Furniture,Furnishings,Classic Chair 525,8119.82,8,0.0,1783.34,302.15,UPI
ORD-008398,2023-08-27,CUST-0375,Jessica Jones,Corporate,East,New York,PROD-0090,Furniture,Chairs,Smart Chair 476,1962.9,7,0.5,-648.97,236.08,UPI
ORD-008399,2022-01-12,CUST-0390,James Harris,Home Office,East,Pennsylvania,PROD-0015,Technology,Accessories,Classic Camera 347,8405.87,10,0.0,776.93,419.74,Card
ORD-008400,2022-11-27,CUST-0347,Susan Wilson,Corporate,West,Washington,PROD-0087,Furniture,Furnishings,Premium Chair 812,14855.61,9,0.1,1574.07,361.02,UPI
ORD-008401,2021-11-03,CUST-0093,William Williams,Home Office,East,New Jersey,PROD-0186,Technology,Machines,Pro Phone 849,10914.75,6,0.3,-1807.4,107.12,Card
ORD-008402,2023-10-12,CUST-0290,Robert Taylor,Corporate,North,Michigan,PROD-0037,Office Supplies,Storage,Basic Marker 691,35.87,1,0.4,-4.47,27.16,Cash
ORD-008403,2021-10-31,CUST-0141,William Brown,Consumer,East,Pennsylvania,PROD-0098,Office Supplies,Envelopes,Classic Tape 897,29.98,2,0.0,2.11,77.94,Card
ORD-008404,2023-10-27,CUST-0094,Michael Jones,Consumer,South,Florida,PROD-0198,Furniture,Chairs,Elite Cabinet 850,675.95,3,0.3,-118.31,97.45,UPI
ORD-008405,2023-05-20,CUST-0151,Jessica Wilson,Consumer,West,California,PROD-0035,Furniture,Tables,Eco Cabinet 498,6858.9,5,0.0,1388.13,75.25,UPI
ORD-008406,2023-01-18,CUST-0382,William Martin,Consumer,East,Pennsylvania,PROD-0117,Technology,Machines,Classic Printer 270,3113.05,7,0.4,-445.95,34.32,UPI
ORD-008407,2022-04-19,CUST-0398,David Taylor,Corporate,South,Virginia,PROD-0039,Technology,Phones,Elite Tablet 640,8052.57,3,0.1,1951.36,31.77,Cash
ORD-008408,2021-01-24,CUST-0019,David Jones,Home Office,North,Michigan,PROD-0096,Furniture,Furnishings,Eco Shelf 422,1072.85,3,0.2,19.8,116.28,Cash
ORD-008409,2022-11-17,CUST-0460,David Thomas,Home Office,South,Georgia,PROD-0008,Technology,Accessories,Smart Monitor 281,12424.94,5,0.0,2814.6,211.66,Net Banking
ORD-008410,2021-08-28,CUST-0217,Joseph Taylor,Home Office,West,California,PROD-0130,Technology,Machines,Classic Speaker 435,15642.02,9,0.4,-555.83,307.72,Net Banking
ORD-008411,2022-02-13,CUST-0161,Barbara Jackson,Corporate,East,Massachusetts,PROD-0146,Furniture,Chairs,Basic Desk 268,6330.18,8,0.0,1977.15,69.94,Cash
ORD-008412,2023-09-21,CUST-0083,Patricia Jackson,Home Office,South,North Carolina,PROD-0171,Furniture,Chairs,Ultra Shelf 130,4787.79,3,0.1,937.67,71.75,Net Banking
ORD-008413,2022-03-08,CUST-0337,Linda Thomas,Consumer,West,California,PROD-0184,Furniture,Bookcases,Smart Chair 821,1234.17,1,0.0,369.35,31.62,Cash
ORD-008414,2021-07-14,CUST-0244,John Martin,Corporate,South,Georgia,PROD-0169,Office Supplies,Binders,Elite Folder 452,135.67,1,0.1,0.81,18.35,Cash
ORD-008415,2021-08-30,CUST-0370,William Davis,Consumer,West,Oregon,PROD-0127,Technology,Accessories,Smart Monitor 377,457.22,3,0.0,142.82,142.32,Cash
ORD-008416,2023-07-26,CUST-0337,Linda Thomas,Consumer,West,California,PROD-0050,Technology,Phones,Pro Monitor 299,5343.96,2,0.0,1113.83,84.1,UPI
ORD-008417,2021-06-19,CUST-0126,Jessica Thomas,Home Office,East,New Jersey,PROD-0057,Furniture,Furnishings,Ultra Lamp 535,4444.77,7,0.2,426.72,262.09,UPI
ORD-008418,2023-08-13,CUST-0378,Richard Harris,Home Office,South,Texas,PROD-0003,Furniture,Bookcases,Ultra Shelf 838,6208.91,9,0.5,-1206.8,122.99,Card
ORD-008419,2022-12-30,CUST-0177,Patricia Jones,Consumer,East,Massachusetts,PROD-0121,Technology,Machines,Elite Laptop 979,8414.69,9,0.1,706.89,147.04,Cash
ORD-008420,2023-03-25,CUST-0285,Joseph Miller,Consumer,West,Nevada,PROD-0184,Furniture,Bookcases,Smart Chair 821,3312.53,2,0.0,1012.65,67.52,Card
ORD-008421,2021-12-03,CUST-0009,Patricia Jackson,Home Office,North,Wisconsin,PROD-0124,Furniture,Tables,Elite Chair 472,1533.35,6,0.1,286.64,112.65,Cash
ORD-008422,2021-08-25,CUST-0278,David Johnson,Corporate,North,Ohio,PROD-0042,Technology,Accessories,Classic Speaker 729,1992.27,9,0.4,-84.24,148.19,Cash
ORD-008423,2022-04-23,CUST-0317,Susan Williams,Home Office,East,Connecticut,PROD-0070,Technology,Phones,Basic Camera 512,22337.37,10,0.1,5886.25,183.81,UPI
ORD-008424,2023-10-13,CUST-0060,Michael Moore,Home Office,East,New York,PROD-0002,Technology,Copiers,Elite Tablet 901,7549.76,8,0.4,-553.04,221.8,Net Banking
ORD-008425,2021-02-12,CUST-0294,John Jones,Corporate,West,Washington,PROD-0102,Furniture,Furnishings,Basic Cabinet 346,10478.7,10,0.1,838.47,359.15,Net Banking
ORD-008426,2021-09-17,CUST-0464,John Davis,Home Office,North,Ohio,PROD-0109,Office Supplies,Art,Pro Pen Set 384,1477.06,8,0.0,290.98,383.56,Cash
ORD-008427,2023-05-30,CUST-0339,Susan Harris,Home Office,North,Ohio,PROD-0009,Technology,Machines,Elite Tablet 689,2750.12,3,0.0,343.19,58.85,Card
ORD-008428,2022-02-05,CUST-0169,Richard Johnson,Home Office,North,Ohio,PROD-0120,Office Supplies,Labels,Basic Stapler 608,150.21,6,0.4,-35.4,23.33,UPI
ORD-008429,2021-02-25,CUST-0014,Jennifer Wilson,Consumer,South,Texas,PROD-0093,Office Supplies,Paper,Smart Folder 839,253.82,4,0.4,-65.36,137.86,Card
ORD-008430,2021-08-10,CUST-0010,Susan Davis,Consumer,South,Virginia,PROD-0144,Technology,Copiers,Smart Camera 425,4566.25,3,0.1,61.85,138.35,Card
ORD-008431,2022-10-08,CUST-0006,David Jones,Consumer,North,Ohio,PROD-0104,Technology,Accessories,Eco Monitor 474,8432.26,9,0.0,1931.4,94.74,Cash
ORD-008432,2021-07-28,CUST-0289,John Thomas,Corporate,East,Connecticut,PROD-0103,Technology,Phones,Premium Printer 469,2722.42,3,0.0,493.39,65.36,Cash
ORD-008433,2023-04-22,CUST-0125,Barbara Brown,Home Office,West,California,PROD-0102,Furniture,Furnishings,Basic Cabinet 346,1464.24,10,0.2,-49.26,108.15,UPI
ORD-008434,2021-02-04,CUST-0315,Jessica Smith,Home Office,West,Oregon,PROD-0168,Office Supplies,Paper,Premium Scissors 491,261.6,2,0.1,4.79,48.27,UPI
ORD-008435,2023-08-09,CUST-0124,Michael Williams,Home Office,North,Minnesota,PROD-0095,Furniture,Chairs,Pro Chair 870,5172.21,6,0.3,-45.37,53.62,Card
ORD-008436,2021-07-31,CUST-0369,Richard White,Consumer,East,New Jersey,PROD-0083,Furniture,Bookcases,Pro Sofa 153,3797.7,4,0.4,-8.6,47.83,Cash
ORD-008437,2023-02-15,CUST-0101,David Wilson,Consumer,North,Minnesota,PROD-0103,Technology,Phones,Premium Printer 469,6078.17,5,0.4,-1481.18,135.99,UPI
ORD-008438,2022-04-26,CUST-0323,Robert Harris,Home Office,West,Washington,PROD-0079,Furniture,Furnishings,Basic Chair 978,3579.0,3,0.0,575.49,56.19,Card
ORD-008439,2021-05-01,CUST-0026,James Moore,Corporate,West,Nevada,PROD-0027,Technology,Machines,Ultra Monitor 633,16712.62,9,0.1,1644.5,143.21,Cash
ORD-008440,2023-11-08,CUST-0237,Joseph Williams,Corporate,East,Massachusetts,PROD-0067,Furniture,Tables,Smart Desk 948,4185.09,3,0.1,58.0,89.24,Net Banking
ORD-008441,2021-07-19,CUST-0473,David Taylor,Consumer,East,Connecticut,PROD-0180,Office Supplies,Paper,Elite Pen Set 100,1023.52,9,0.4,-215.73,351.37,Card
ORD-008442,2023-06-17,CUST-0073,Susan White,Home Office,West,California,PROD-0068,Furniture,Furnishings,Pro Cabinet 691,266.24,3,0.2,35.03,13.54,Card
ORD-008443,2021-07-18,CUST-0147,Sarah Harris,Consumer,South,North Carolina,PROD-0015,Technology,Accessories,Classic Camera 347,7185.01,3,0.0,928.44,130.15,Card
ORD-008444,2021-06-12,CUST-0012,Richard Moore,Consumer,West,California,PROD-0182,Office Supplies,Paper,Smart Marker 160,789.77,5,0.0,78.46,50.86,UPI
ORD-008445,2021-05-05,CUST-0405,John Smith,Corporate,North,Illinois,PROD-0140,Office Supplies,Art,Smart Scissors 569,353.95,9,0.4,-74.88,309.5,Card
ORD-008446,2022-01-18,CUST-0347,Susan Wilson,Corporate,West,Washington,PROD-0016,Technology,Accessories,Eco Camera 908,692.57,1,0.0,130.38,48.25,UPI
ORD-008447,2021-08-22,CUST-0099,Joseph Jones,Consumer,West,California,PROD-0138,Furniture,Tables,Elite Cabinet 161,822.31,7,0.0,274.65,49.04,UPI
ORD-008448,2023-04-05,CUST-0458,Michael Jackson,Home Office,North,Michigan,PROD-0011,Technology,Machines,Ultra Laptop 706,17352.32,7,0.0,1878.02,343.3,Card
ORD-008449,2023-09-11,CUST-0041,Michael Brown,Consumer,North,Minnesota,PROD-0014,Office Supplies,Labels,Eco Marker 789,320.6,5,0.5,-90.44,22.57,Cash
ORD-008450,2023-12-12,CUST-0220,Joseph Thomas,Consumer,West,Nevada,PROD-0026,Furniture,Chairs,Pro Stool 456,3746.59,9,0.3,357.91,141.89,Card
ORD-008451,2023-11-18,CUST-0422,Susan Wilson,Home Office,East,New Jersey,PROD-0013,Technology,Accessories,Classic Monitor 951,8561.63,5,0.4,-172.75,16.65,Cash
ORD-008452,2023-07-14,CUST-0487,Patricia White,Home Office,South,Texas,PROD-0007,Technology,Copiers,Pro Speaker 407,810.35,2,0.3,-49.04,57.34,Cash
ORD-008453,2021-08-16,CUST-0348,Linda Martin,Consumer,West,Washington,PROD-0063,Furniture,Chairs,Smart Lamp 645,3995.05,5,0.4,-806.91,199.05,Cash
ORD-008454,2023-05-14,CUST-0150,John Taylor,Home Office,East,Pennsylvania,PROD-0140,Office Supplies,Art,Smart Scissors 569,221.49,2,0.2,-3.66,85.43,Card
ORD-008455,2023-01-20,CUST-0356,Barbara Williams,Corporate,West,Oregon,PROD-0042,Technology,Accessories,Classic Speaker 729,3586.79,3,0.3,-388.39,26.02,Card
ORD-008456,2023-02-04,CUST-0482,Sarah Moore,Consumer,West,Arizona,PROD-0062,Office Supplies,Paper,Ultra Marker 933,1391.28,8,0.0,335.85,98.77,Card
ORD-008457,2023-02-08,CUST-0006,David Jones,Consumer,North,Ohio,PROD-0193,Office Supplies,Labels,Pro Folder 439,410.62,3,0.3,-57.18,49.56,UPI
ORD-008458,2022-05-06,CUST-0094,Michael Jones,Consumer,South,Florida,PROD-0053,Furniture,Chairs,Ultra Stool 399,5464.94,4,0.0,1015.62,102.84,UPI
ORD-008459,2023-06-19,CUST-0072,Susan Davis,Corporate,South,Texas,PROD-0031,Technology,Phones,Pro Camera 858,13861.76,10,0.5,-4638.94,386.65,UPI
ORD-008460,2021-10-14,CUST-0187,William Brown,Consumer,West,Arizona,PROD-0043,Office Supplies,Labels,Pro Scissors 420,789.39,10,0.2,71.85,426.15,UPI
ORD-008461,2023-09-02,CUST-0156,Sarah Taylor,Consumer,North,Minnesota,PROD-0042,Technology,Accessories,Classic Speaker 729,386.04,7,0.1,71.81,294.39,Card
ORD-008462,2023-12-03,CUST-0260,Sarah Taylor,Corporate,East,New Jersey,PROD-0020,Office Supplies,Binders,Premium Notebook 676,449.67,6,0.3,-23.59,139.72,Net Banking
ORD-008463,2023-09-11,CUST-0341,Patricia Smith,Corporate,South,Florida,PROD-0133,Technology,Copiers,Ultra Speaker 850,12089.63,7,0.0,1841.68,50.89,Cash
ORD-008464,2023-10-10,CUST-0331,Patricia Williams,Home Office,South,Georgia,PROD-0116,Furniture,Tables,Premium Sofa 267,10953.91,7,0.1,811.52,339.37,UPI
ORD-008465,2022-03-24,CUST-0360,David Davis,Consumer,East,New York,PROD-0199,Technology,Accessories,Elite Monitor 487,805.05,6,0.4,-139.47,,Card
ORD-008466,2023-12-27,CUST-0060,Michael Moore,Home Office,East,New York,PROD-0128,Furniture,Bookcases,Premium Chair 283,658.52,3,0.4,-77.71,144.63,UPI
ORD-008467,2022-12-09,CUST-0043,Mary Jackson,Corporate,East,New York,PROD-0091,Technology,Accessories,Pro Monitor 756,14263.91,8,0.0,2465.18,253.22,Net Banking
ORD-008468,2022-02-03,CUST-0459,Richard Harris,Consumer,South,Georgia,PROD-0039,Technology,Phones,Elite Tablet 640,11426.06,6,0.1,856.12,266.89,Card
ORD-008469,2021-03-31,CUST-0097,John Smith,Corporate,North,Michigan,PROD-0121,Technology,Machines,Elite Laptop 979,24594.08,9,0.0,1647.5,378.53,UPI
ORD-008470,2021-04-14,CUST-0282,Michael Anderson,Home Office,East,Massachusetts,PROD-0043,Office Supplies,Labels,Pro Scissors 420,464.3,5,0.0,96.79,82.03,Net Banking
ORD-008471,2022-12-04,CUST-0449,Jessica Jones,Home Office,South,North Carolina,PROD-0152,Technology,Phones,Classic Camera 366,294.52,2,0.2,-26.17,41.08,Card
ORD-008472,2022-06-08,CUST-0422,Susan Wilson,Home Office,East,New Jersey,PROD-0184,Furniture,Bookcases,Smart Chair 821,4022.84,9,0.5,-436.87,89.72,UPI
ORD-008473,2023-08-15,CUST-0105,John Davis,Consumer,West,Nevada,PROD-0085,Office Supplies,Labels,Basic Scissors 101,121.26,1,0.1,10.0,19.2,Card
ORD-008474,2023-10-24,CUST-0215,Richard Thomas,Corporate,South,Virginia,PROD-0154,Office Supplies,Envelopes,Basic Notebook 573,730.32,9,0.2,84.24,39.11,Card
ORD-008475,2023-02-05,CUST-0346,Robert Taylor,Home Office,South,Georgia,PROD-0008,Technology,Accessories,Smart Monitor 281,8169.88,4,0.0,2703.73,143.6,UPI
ORD-008476,2022-06-23,CUST-0268,Patricia Jackson,Home Office,North,Ohio,PROD-0007,Technology,Copiers,Pro Speaker 407,4887.02,7,0.4,-750.82,65.57,UPI
ORD-008477,2022-07-19,CUST-0386,William Brown,Corporate,East,New Jersey,PROD-0152,Technology,Phones,Classic Camera 366,28234.47,10,0.0,4178.53,235.71,Cash
ORD-008478,2022-10-29,CUST-0129,David Martin,Corporate,West,Arizona,PROD-0106,Furniture,Chairs,Basic Lamp 114,6630.93,6,0.0,1144.9,38.49,Cash
ORD-008479,2021-01-25,CUST-0030,Barbara Wilson,Consumer,East,New Jersey,PROD-0074,Office Supplies,Fasteners,Basic Stapler 914,103.81,2,0.0,6.07,27.71,UPI
ORD-008480,2021-07-04,CUST-0117,Sarah Smith,Corporate,South,Texas,PROD-0157,Office Supplies,Fasteners,Basic Scissors 696,180.99,1,0.0,31.02,39.85,Net Banking
ORD-008481,2022-11-21,CUST-0114,Joseph Miller,Home Office,North,Michigan,PROD-0019,Technology,Phones,Ultra Laptop 773,2339.64,1,0.2,360.13,6.86,Cash
ORD-008482,2021-09-01,CUST-0320,Linda Brown,Corporate,East,New Jersey,PROD-0055,Technology,Copiers,Basic Printer 686,6248.81,9,0.1,346.73,306.32,Card
ORD-008483,2022-05-10,CUST-0262,John Moore,Consumer,South,Florida,PROD-0098,Office Supplies,Envelopes,Classic Tape 897,356.16,3,0.4,-43.05,97.26,Card
ORD-008484,2022-07-03,CUST-0226,James Johnson,Corporate,East,Pennsylvania,PROD-0155,Furniture,Tables,Premium Chair 163,525.47,3,0.2,26.53,43.02,UPI
ORD-008485,2023-05-25,CUST-0141,William Brown,Consumer,East,Pennsylvania,PROD-0175,Furniture,Furnishings,Pro Shelf 280,889.4,1,0.2,131.41,6.83,Card
ORD-008486,2022-07-28,CUST-0338,Mary Jones,Corporate,North,Wisconsin,PROD-0126,Office Supplies,Fasteners,Eco Scissors 329,82.21,1,0.4,-13.55,20.59,UPI
ORD-008487,2022-12-16,CUST-0393,Richard Anderson,Home Office,South,North Carolina,PROD-0121,Technology,Machines,Elite Laptop 979,2851.16,4,0.4,-726.07,52.55,Cash
ORD-008488,2021-03-01,CUST-0066,Mary Williams,Home Office,North,Ohio,PROD-0024,Technology,Copiers,Pro Monitor 453,209.64,3,0.2,5.93,133.48,Card
ORD-008489,2021-09-20,CUST-0407,William Taylor,Home Office,West,Oregon,PROD-0038,Furniture,Tables,Smart Shelf 301,5999.99,4,0.2,289.6,27.99,UPI
ORD-008490,2023-06-13,CUST-0290,Robert Taylor,Corporate,North,Michigan,PROD-0130,Technology,Machines,Classic Speaker 435,5383.76,3,0.3,-1016.53,45.89,Net Banking
ORD-008491,2022-12-21,CUST-0225,Michael Brown,Consumer,North,Ohio,PROD-0056,Furniture,Bookcases,Smart Stool 655,2626.04,9,0.4,-168.64,209.32,Net Banking
ORD-008492,2021-03-23,CUST-0033,Jennifer Moore,Home Office,North,Wisconsin,PROD-0114,Office Supplies,Envelopes,Classic Pen Set 782,1028.96,6,0.0,345.45,23.69,Cash
ORD-008493,2023-12-13,CUST-0398,David Taylor,Corporate,South,Virginia,PROD-0066,Technology,Phones,Pro Tablet 818,1273.56,7,0.5,-158.0,55.61,Cash
ORD-008494,2023-08-18,CUST-0348,Linda Martin,Consumer,West,Washington,PROD-0127,Technology,Accessories,Smart Monitor 377,6297.44,7,0.3,-84.27,301.06,UPI
ORD-008495,2022-03-05,CUST-0206,Michael Moore,Consumer,South,Florida,PROD-0123,Furniture,Chairs,Premium Desk 145,11143.25,6,0.0,3050.02,47.95,Net Banking
ORD-008496,2022-07-18,CUST-0218,John Johnson,Home Office,North,Illinois,PROD-0103,Technology,Phones,Premium Printer 469,19742.56,8,0.0,4541.89,395.65,Card
ORD-008497,2022-11-16,CUST-0210,Susan Moore,Consumer,West,Arizona,PROD-0072,Technology,Machines,Premium Printer 989,625.99,5,0.4,-140.27,152.11,Net Banking
ORD-008498,2021-02-20,CUST-0195,Susan Thomas,Corporate,East,New Jersey,PROD-0130,Technology,Machines,Classic Speaker 435,2018.85,10,0.2,,179.24,UPI
ORD-008499,2023-06-28,CUST-0486,John Williams,Home Office,South,North Carolina,PROD-0132,Technology,Machines,Ultra Camera 575,3937.4,3,0.4,-270.35,81.36,Cash
ORD-008500,2021-01-08,CUST-0038,Robert Johnson,Consumer,East,Pennsylvania,PROD-0073,Office Supplies,Labels,Elite Scissors 750,22.37,4,0.5,-2.28,92.44,Cash
ORD-008501,2023-01-25,CUST-0223,Joseph Harris,Consumer,South,Florida,PROD-0008,Technology,Accessories,Smart Monitor 281,1003.37,5,0.2,-8.87,244.68,Cash
ORD-008502,2022-06-12,CUST-0125,Barbara Brown,Home Office,West,California,PROD-0109,Office Supplies,Art,Pro Pen Set 384,924.03,9,0.3,-153.15,152.84,Card
ORD-008503,2022-12-03,CUST-0366,Richard Jones,Corporate,South,Georgia,PROD-0043,Office Supplies,Labels,Pro Scissors 420,860.19,10,0.0,278.24,145.8,Cash
ORD-008504,2022-07-04,CUST-0427,Joseph Brown,Consumer,South,Virginia,PROD-0029,Office Supplies,Fasteners,Smart Folder 168,223.03,4,0.3,-35.88,117.65,Net Banking
ORD-008505,2022-05-13,CUST-0404,Patricia White,Home Office,West,California,PROD-0053,Furniture,Chairs,Ultra Stool 399,6897.33,9,0.4,-1817.34,209.52,UPI
ORD-008506,2022-07-19,CUST-0330,Jessica Miller,Consumer,North,Illinois,PROD-0005,Furniture,Tables,Premium Shelf 505,4381.28,4,0.0,1494.69,17.7,Cash
ORD-008507,2023-11-01,CUST-0378,Richard Harris,Home Office,South,Texas,PROD-0016,Technology,Accessories,Eco Camera 908,11002.65,10,0.4,-2051.91,206.98,Cash
ORD-008508,2022-08-04,CUST-0157,Barbara Harris,Consumer,West,Oregon,PROD-0145,Technology,Machines,Basic Phone 307,9248.97,8,0.3,388.22,282.88,Cash
ORD-008509,2023-08-13,CUST-0474,Patricia Brown,Consumer,North,Michigan,PROD-0011,Technology,Machines,Ultra Laptop 706,2417.77,8,0.2,96.37,63.85,UPI
ORD-008510,2023-03-29,CUST-0237,Joseph Williams,Corporate,East,Massachusetts,PROD-0071,Office Supplies,Fasteners,Smart Stapler 565,764.68,7,0.4,-187.42,45.86,Net Banking
ORD-008511,2023-10-09,CUST-0037,Linda Smith,Home Office,West,Arizona,PROD-0070,Technology,Phones,Basic Camera 512,2726.79,5,0.0,344.72,249.41,Net Banking
ORD-008512,2021-08-01,CUST-0037,Linda Smith,Home Office,West,Arizona,PROD-0026,Furniture,Chairs,Pro Stool 456,8551.48,9,0.0,1083.81,203.51,Cash
ORD-008513,2023-02-17,CUST-0378,Richard Harris,Home Office,South,Texas,PROD-0071,Office Supplies,Fasteners,Smart Stapler 565,649.93,5,0.0,218.68,36.47,Cash
ORD-008514,2023-10-27,CUST-0026,James Moore,Corporate,West,Nevada,PROD-0040,Office Supplies,Binders,Eco Tape 725,1298.78,9,0.0,375.39,101.3,Net Banking
ORD-008515,2022-04-10,CUST-0487,Patricia White,Home Office,South,Texas,PROD-0177,Furniture,Bookcases,Pro Lamp 676,1170.6,5,0.0,147.47,53.78,Card
ORD-008516,2023-01-30,CUST-0241,Michael White,Home Office,East,Connecticut,PROD-0065,Office Supplies,Binders,Basic Marker 238,87.79,1,0.0,23.83,40.38,Card
ORD-008517,2023-04-02,CUST-0159,David Jones,Consumer,West,Washington,PROD-0009,Technology,Machines,Elite Tablet 689,8721.07,4,0.0,2885.74,138.85,Net Banking
ORD-008518,2023-07-12,CUST-0130,David Anderson,Corporate,North,Wisconsin,PROD-0142,Furniture,Furnishings,Premium Chair 545,1701.99,10,0.4,-249.06,455.01,Card
ORD-008519,2021-01-05,CUST-0380,William Thomas,Consumer,North,Ohio,PROD-0200,Technology,Copiers,Elite Laptop 907,22752.24,9,0.0,5733.36,39.41,Card
ORD-008520,2022-02-17,CUST-0401,Michael Davis,Corporate,South,North Carolina,PROD-0063,Furniture,Chairs,Smart Lamp 645,366.75,3,0.3,-16.8,144.25,Card
ORD-008521,2021-06-14,CUST-0365,William Jones,Corporate,North,Michigan,PROD-0144,Technology,Copiers,Smart Camera 425,19812.33,10,0.0,6577.98,345.07,UPI
ORD-008522,2022-10-12,CUST-0393,Richard Anderson,Home Office,South,North Carolina,PROD-0006,Technology,Copiers,Smart Speaker 550,17009.83,10,0.3,-217.27,77.68,Net Banking
ORD-008523,2022-12-16,CUST-0168,William White,Corporate,East,Pennsylvania,PROD-0053,Furniture,Chairs,Ultra Stool 399,1558.01,1,0.2,-128.09,27.4,Cash
ORD-008524,2023-01-25,CUST-0054,Robert Williams,Consumer,East,Pennsylvania,PROD-0148,Office Supplies,Binders,Ultra Marker 562,715.66,10,0.0,123.1,341.54,UPI
ORD-008525,2021-06-09,CUST-0281,Richard Harris,Home Office,East,Connecticut,PROD-0195,Furniture,Chairs,Smart Stool 557,1326.51,3,0.2,208.83,118.84,Net Banking
ORD-008526,2023-05-06,CUST-0066,Mary Williams,Home Office,North,Ohio,PROD-0126,Office Supplies,Fasteners,Eco Scissors 329,946.32,5,0.0,92.96,242.72,Card
ORD-008527,2022-01-21,CUST-0377,Michael Thomas,Corporate,East,Connecticut,PROD-0128,Furniture,Bookcases,Premium Chair 283,581.58,3,0.4,-73.17,65.98,Net Banking
ORD-008528,2021-08-25,CUST-0123,James Taylor,Consumer,South,Texas,PROD-0148,Office Supplies,Binders,Ultra Marker 562,196.51,4,0.2,20.35,24.24,Net Banking
ORD-008529,2023-03-28,CUST-0068,Jennifer Harris,Corporate,West,Oregon,PROD-0130,Technology,Machines,Classic Speaker 435,6086.72,4,0.0,1178.15,145.76,Net Banking
ORD-008530,2021-07-21,CUST-0042,Jessica White,Consumer,North,Ohio,PROD-0191,Furniture,Furnishings,Premium Stool 286,5430.28,9,0.0,768.59,135.84,Card
ORD-008531,2023-06-08,CUST-0428,Sarah Williams,Home Office,West,Arizona,PROD-0084,Technology,Machines,Ultra Camera 539,7360.85,10,0.4,-634.26,467.49,Card
ORD-008532,2021-05-31,CUST-0179,Joseph Jones,Corporate,North,Michigan,PROD-0030,Technology,Phones,Basic Speaker 123,3477.29,9,0.5,-492.41,415.49,UPI
ORD-008533,2022-06-26,CUST-0171,James Harris,Consumer,North,Wisconsin,PROD-0029,Office Supplies,Fasteners,Smart Folder 168,15.47,2,0.1,1.82,91.59,Card
ORD-008534,2022-01-28,CUST-0429,Joseph Jones,Home Office,North,Illinois,PROD-0142,Furniture,Furnishings,Premium Chair 545,686.33,3,0.4,-81.67,43.93,Net Banking
ORD-008535,2022-09-24,CUST-0389,Linda Johnson,Home Office,North,Michigan,PROD-0076,Furniture,Furnishings,Smart Shelf 948,787.18,7,0.4,-55.36,287.58,Net Banking
ORD-008536,2021-11-28,CUST-0292,Susan Smith,Home Office,North,Wisconsin,PROD-0004,Office Supplies,Art,Ultra Tape 568,303.64,5,0.3,-53.46,150.03,Net Banking
ORD-008537,2023-11-03,CUST-0039,Linda Moore,Corporate,East,Connecticut,PROD-0189,Office Supplies,Envelopes,Pro Marker 487,977.72,8,0.0,119.49,149.01,UPI
ORD-008538,2021-04-06,CUST-0269,Joseph Thomas,Consumer,South,Florida,PROD-0136,Technology,Phones,Premium Tablet 877,2091.4,7,0.1,-4.51,68.14,Card
